Path,File,Song,Type,Difficulty,Rating,NPS,Peak NPS,% Under .5x NPS,% Over 2x NPS,% Over 3x NPS,% Over 4x NPS,Total Steps,L,D,U,R,L,D,U,R,%L,%D,%U,%R,%L,%D,%U,%R
"C:\Games\StepMania 5\Songs\Sudziosis 4\Oosanbashi","Oosanbashi.sm","Oosanbashi","dance-double","Easy",2,1.2966443005234,2.80000672001616,0,0.0869565217391304,0,0,138,7,13,19,32,36,12,14,5,0.0507246376811594,0.0942028985507246,0.13768115942029,0.231884057971014,0.260869565217391,0.0869565217391304,0.101449275362319,0.036231884057971,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Name of oath","Name of Oath.sm","Name of oath","dance-double","Challenge",12,7.17278107357726,17.4000800403705,0.069377990430622,0.0143540669856459,0,0,836,41,100,108,191,191,96,75,34,0.0490430622009569,0.119617224880383,0.129186602870813,0.228468899521531,0.228468899521531,0.114832535885167,0.0897129186602871,0.0406698564593301,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Name of oath","Name of Oath.sm","Name of oath","dance-double","Hard",9,4.91627219516719,11.6001206412551,0.0331588132635253,0.0994764397905759,0,0,573,16,72,74,121,135,71,54,30,0.0279232111692845,0.12565445026178,0.129144851657941,0.211169284467714,0.235602094240838,0.1239092495637,0.0942408376963351,0.0523560209424084,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Name of oath","Name of Oath.sm","Name of oath","dance-double","Medium",6,3.17455621677462,5.80002668012301,0.0162162162162162,0,0,0,370,20,36,54,85,84,32,44,15,0.0540540540540541,0.0972972972972973,0.145945945945946,0.22972972972973,0.227027027027027,0.0864864864864865,0.118918918918919,0.0405405405405405,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Name of oath","Name of Oath.sm","Name of oath","dance-double","Easy",3,1.66449704338994,2.90000493000842,0,0,0,0,194,12,19,27,41,44,18,23,10,0.0618556701030928,0.0979381443298969,0.139175257731959,0.211340206185567,0.22680412371134,0.0927835051546392,0.118556701030928,0.0515463917525773,
"C:\Games\StepMania 5\Songs\Sudziosis 4\My Future","My Future.sm","My Future","dance-double","Challenge",10,5.40023807209422,9.86670087123027,0.0375203915171289,0,0,0,613,30,75,57,138,139,90,55,29,0.0489396411092985,0.122349102773246,0.0929853181076672,0.225122349102773,0.226753670473083,0.146818923327896,0.0897226753670473,0.0473083197389886,
"C:\Games\StepMania 5\Songs\Sudziosis 4\My Future","My Future.sm","My Future","dance-double","Hard",8,3.82333331694762,9.86670087123027,0.032258064516129,0.0829493087557604,0,0,434,18,57,51,109,102,45,36,16,0.0414746543778802,0.131336405529954,0.117511520737327,0.251152073732719,0.235023041474654,0.1036866359447,0.0829493087557604,0.0368663594470046,
"C:\Games\StepMania 5\Songs\Sudziosis 4\My Future","My Future.sm","My Future","dance-double","Medium",6,2.81904763180045,4.93335043561514,0.05625,0,0,0,320,15,38,51,71,70,28,32,15,0.046875,0.11875,0.159375,0.221875,0.21875,0.0875,0.1,0.046875,
"C:\Games\StepMania 5\Songs\Sudziosis 4\My Future","My Future.sm","My Future","dance-double","Easy",3,1.72666667447778,4.93335043561479,0.0204081632653061,0.00510204081632653,0,0,196,10,23,26,42,47,16,23,9,0.0510204081632653,0.11734693877551,0.13265306122449,0.214285714285714,0.239795918367347,0.0816326530612245,0.11734693877551,0.0459183673469388,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Moon and Sunshine","Moon and Sunshine.sm","Moon and Sunshine","dance-double","Challenge",10,5.15661736431049,17.333425778271,0.0554493307839388,0.0478011472275335,0.017208413001912,0,523,30,52,54,107,129,72,56,23,0.0573613766730402,0.0994263862332696,0.103250478011472,0.204588910133843,0.246653919694073,0.137667304015296,0.107074569789675,0.0439770554493308,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Moon and Sunshine","Moon and Sunshine.sm","Moon and Sunshine","dance-double","Hard",8,3.63822525321333,8.66671288913603,0.0596205962059621,0.100271002710027,0,0,369,13,44,41,92,93,39,30,17,0.035230352303523,0.119241192411924,0.111111111111111,0.249322493224932,0.252032520325203,0.105691056910569,0.0813008130081301,0.046070460704607,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Moon and Sunshine","Moon and Sunshine.sm","Moon and Sunshine","dance-double","Medium",6,2.74099355120137,6.50000650000644,0.0575539568345324,0.0323741007194245,0,0,278,16,27,37,65,57,33,32,11,0.0575539568345324,0.0971223021582734,0.133093525179856,0.233812949640288,0.205035971223022,0.118705035971223,0.115107913669065,0.039568345323741,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Moon and Sunshine","Moon and Sunshine.sm","Moon and Sunshine","dance-double","Easy",3,1.43951459883237,2.88888760493885,0,0.00684931506849315,0,0,146,6,15,21,35,35,14,14,6,0.0410958904109589,0.102739726027397,0.143835616438356,0.23972602739726,0.23972602739726,0.0958904109589041,0.0958904109589041,0.0410958904109589,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Monster Machine","Monster Machine.sm","Monster Machine","dance-double","Challenge",13,6.18490563237024,17.6000563201803,0.124832214765101,0.31006711409396,0,0,745,34,83,80,172,173,102,61,40,0.0456375838926174,0.111409395973154,0.10738255033557,0.230872483221477,0.232214765100671,0.136912751677852,0.0818791946308725,0.0536912751677852,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Monster Machine","Monster Machine.sm","Monster Machine","dance-double","Hard",10,4.36679243305603,8.80002816009014,0.0532319391634981,0.4106463878327,0,0,526,32,59,66,123,116,61,43,26,0.0608365019011407,0.112167300380228,0.125475285171103,0.23384030418251,0.220532319391635,0.115969581749049,0.0817490494296578,0.0494296577946768,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Monster Machine","Monster Machine.sm","Monster Machine","dance-double","Medium",7,3.05509432578825,5.27999831040054,0.0706521739130435,0,0,0,368,20,35,42,78,89,41,42,21,0.0543478260869565,0.0951086956521739,0.114130434782609,0.21195652173913,0.241847826086957,0.111413043478261,0.114130434782609,0.0570652173913043,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Monster Machine","Monster Machine.sm","Monster Machine","dance-double","Easy",4,1.64377357746216,4.40001408004507,0.00505050505050505,0.0555555555555556,0,0,198,9,22,26,45,44,21,22,9,0.0454545454545455,0.111111111111111,0.131313131313131,0.227272727272727,0.222222222222222,0.106060606060606,0.111111111111111,0.0454545454545455,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Midnight Datenshi","Midnight Datenshi.sm","Midnight Datenshi","dance-double","Challenge",11,6.3134058542881,20.0000000000011,0.0272596843615495,0,0.00286944045911047,0,697,31,78,73,159,166,81,73,36,0.0444763271162123,0.111908177905308,0.104734576757532,0.228120516499283,0.238163558106169,0.116212338593974,0.104734576757532,0.0516499282639885,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Midnight Datenshi","Midnight Datenshi.sm","Midnight Datenshi","dance-double","Hard",9,4.0036231884058,10.0000000000006,0.0294117647058824,0.0678733031674208,0,0,442,14,59,53,102,104,46,45,19,0.0316742081447964,0.133484162895928,0.119909502262443,0.230769230769231,0.235294117647059,0.104072398190045,0.101809954751131,0.0429864253393665,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Midnight Datenshi","Midnight Datenshi.sm","Midnight Datenshi","dance-double","Medium",7,3.19746376811594,9.99999999999915,0.0169971671388102,0,0.0028328611898017,0,353,17,39,51,79,81,33,37,16,0.0481586402266289,0.110481586402266,0.144475920679887,0.223796033994334,0.229461756373938,0.0934844192634561,0.104815864022663,0.0453257790368272,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Midnight Datenshi","Midnight Datenshi.sm","Midnight Datenshi","dance-double","Easy",3,1.44927537544634,5.00000000000002,0.00625,0,0.0375,0,160,8,13,21,34,40,17,20,7,0.05,0.08125,0.13125,0.2125,0.25,0.10625,0.125,0.04375,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Majiyaba Legend","Majiyaba Legend.sm","Majiyaba Strongest Man Legend","dance-double","Challenge",12,7.43529412799345,15.8000347600766,0.032258064516129,0.0161290322580645,0,0,744,40,87,73,152,157,115,80,40,0.0537634408602151,0.116935483870968,0.0981182795698925,0.204301075268817,0.211021505376344,0.154569892473118,0.10752688172043,0.0537634408602151,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Majiyaba Legend","Majiyaba Legend.sm","Majiyaba Strongest Man Legend","dance-double","Hard",9,4.87090557765774,10.5334119828106,0.00208333333333333,0.266666666666667,0,0,480,24,57,60,124,113,47,34,21,0.05,0.11875,0.125,0.258333333333333,0.235416666666667,0.0979166666666667,0.0708333333333333,0.04375,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Majiyaba Legend","Majiyaba Legend.sm","Majiyaba Strongest Man Legend","dance-double","Medium",7,3.69377006305712,5.26667825335906,0.00274725274725275,0,0,0,364,18,38,51,80,87,39,34,17,0.0494505494505494,0.104395604395604,0.14010989010989,0.21978021978022,0.239010989010989,0.107142857142857,0.0934065934065934,0.0467032967032967,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Majiyaba Legend","Majiyaba Legend.sm","Majiyaba Strongest Man Legend","dance-double","Easy",4,1.99910083083036,3.51111267160572,0,0,0,0,197,9,25,27,45,43,18,20,10,0.0456852791878173,0.126903553299492,0.137055837563452,0.228426395939086,0.218274111675127,0.0913705583756345,0.101522842639594,0.050761421319797,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Mahime","Mahime.sm","Maihime","dance-double","Challenge",13,8.48278437149791,16.9992860299878,0.046,0.001,0,0,1000,55,100,106,230,229,134,90,56,0.055,0.1,0.106,0.23,0.229,0.134,0.09,0.056,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Mahime","Mahime.sm","Maihime","dance-double","Hard",9,5.57851084415874,11.3331142264593,0,0.132492113564669,0,0,634,26,88,81,153,143,61,59,23,0.0410094637223975,0.138801261829653,0.127760252365931,0.241324921135647,0.225552050473186,0.0962145110410095,0.0930599369085174,0.0362776025236593,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Mahime","Mahime.sm","Maihime","dance-double","Medium",7,3.55428665165762,5.66652500354169,0.00238663484486874,0,0,0,419,23,52,55,92,96,44,39,18,0.0548926014319809,0.124105011933174,0.13126491646778,0.219570405727924,0.229116945107399,0.105011933174224,0.0930787589498807,0.0429594272076372,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Mahime","Mahime.sm","Maihime","dance-double","Easy",4,1.98497154293051,2.83325447441721,0.00427350427350427,0,0,0,234,12,29,37,54,51,23,18,10,0.0512820512820513,0.123931623931624,0.158119658119658,0.230769230769231,0.217948717948718,0.0982905982905983,0.0769230769230769,0.0427350427350427,
"C:\Games\StepMania 5\Songs\Sudziosis 4\KYAMISAMA ONEGAI!","KIYAMISAMA ONEGAI.sm","KYAMISAMA ONEGAI!","dance-double","Challenge",13,6.24074074074074,14.0001120008965,0.100890207715134,0.307121661721068,0,0,674,29,76,74,163,155,91,56,30,0.043026706231454,0.112759643916914,0.109792284866469,0.241839762611276,0.229970326409496,0.135014836795252,0.0830860534124629,0.0445103857566766,
"C:\Games\StepMania 5\Songs\Sudziosis 4\KYAMISAMA ONEGAI!","KIYAMISAMA ONEGAI.sm","KYAMISAMA ONEGAI!","dance-double","Hard",8,3.73873873873874,9.33340800059768,0.0433734939759036,0.139759036144578,0,0,415,16,55,58,99,90,42,38,17,0.0385542168674699,0.132530120481928,0.139759036144578,0.23855421686747,0.216867469879518,0.101204819277108,0.091566265060241,0.0409638554216867,
"C:\Games\StepMania 5\Songs\Sudziosis 4\KYAMISAMA ONEGAI!","KIYAMISAMA ONEGAI.sm","KYAMISAMA ONEGAI!","dance-double","Medium",6,3.19250644757426,4.6666822222743,0.0736543909348442,0,0,0,353,10,33,44,79,93,44,33,17,0.028328611898017,0.0934844192634561,0.124645892351275,0.223796033994334,0.263456090651558,0.124645892351275,0.0934844192634561,0.0481586402266289,
"C:\Games\StepMania 5\Songs\Sudziosis 4\KYAMISAMA ONEGAI!","KIYAMISAMA ONEGAI.sm","KYAMISAMA ONEGAI!","dance-double","Easy",3,1.60077518759389,2.33333566666905,0.0112994350282486,0,0,0,177,3,24,20,40,46,21,15,8,0.0169491525423729,0.135593220338983,0.112994350282486,0.225988700564972,0.259887005649718,0.11864406779661,0.0847457627118644,0.0451977401129944,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Kung Fu Empire","Kung-fu Empire.sm","Kung-Fu Empire","dance-double","Challenge",11,6.22023023041984,17.7000548701722,0.0982839313572543,0.0343213728549142,0,0,641,11,77,65,147,178,80,61,22,0.0171606864274571,0.1201248049922,0.101404056162246,0.229329173166927,0.277691107644306,0.124804992199688,0.0951638065522621,0.0343213728549142,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Kung Fu Empire","Kung-fu Empire.sm","Kung-Fu Empire","dance-double","Hard",8,4.88108550062587,11.8001062009561,0.0497017892644135,0.0914512922465209,0,0,503,10,55,63,128,123,57,51,16,0.0198807157057654,0.10934393638171,0.125248508946322,0.254473161033797,0.244532803180915,0.113320079522863,0.101391650099404,0.0318091451292246,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Kung Fu Empire","Kung-fu Empire.sm","Kung-Fu Empire","dance-double","Easy",4,2.34835525079813,5.90000088500015,0.00826446280991736,0.00826446280991736,0,0,242,5,29,21,53,69,33,24,8,0.0206611570247934,0.119834710743802,0.0867768595041322,0.21900826446281,0.285123966942149,0.136363636363636,0.0991735537190083,0.0330578512396694,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Kung Fu Empire","Kung-fu Empire.sm","Kung-Fu Empire","dance-double","Medium",6,3.44490129765841,5.90001829005692,0.0028169014084507,0,0,0,355,8,43,45,90,91,32,33,13,0.0225352112676056,0.12112676056338,0.126760563380282,0.253521126760563,0.256338028169014,0.0901408450704225,0.0929577464788732,0.0366197183098592,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Jurassic Snack Pack","Jurrasic Snack Pack.sm","Jurassic Snack Pack","dance-double","Challenge",10,4.97978823237837,26.0003640050974,0.0184254606365159,0.0435510887772194,0,0.0050251256281407,597,23,75,54,159,146,72,51,17,0.0385259631490787,0.125628140703518,0.0904522613065327,0.266331658291457,0.244556113902848,0.120603015075377,0.085427135678392,0.0284757118927973,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Jurassic Snack Pack","Jurrasic Snack Pack.sm","Jurassic Snack Pack","dance-double","Hard",9,3.90375358920114,11.5556171855142,0.00854700854700855,0.168803418803419,0,0,468,21,69,37,116,128,44,40,13,0.0448717948717949,0.147435897435897,0.0790598290598291,0.247863247863248,0.273504273504274,0.094017094017094,0.0854700854700855,0.0277777777777778,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Jurassic Snack Pack","Jurrasic Snack Pack.sm","Jurassic Snack Pack","dance-double","Medium",6,2.71355169676258,4.33333766667136,0.0153846153846154,0,0,0,325,21,52,22,81,84,30,24,11,0.0646153846153846,0.16,0.0676923076923077,0.249230769230769,0.258461538461538,0.0923076923076923,0.0738461538461539,0.0338461538461538,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Jurassic Snack Pack","Jurrasic Snack Pack.sm","Jurassic Snack Pack","dance-double","Easy",2,1.03333333333333,2.16666883333555,0.00806451612903226,0.00806451612903226,0,0,124,8,21,10,27,31,10,13,4,0.0645161290322581,0.169354838709677,0.0806451612903226,0.217741935483871,0.25,0.0806451612903226,0.104838709677419,0.032258064516129,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Go Go Sing","Go Go Sing.sm","Go Go Sing","dance-double","Challenge",11,5.81904761904762,11.0667212624931,0.153846153846154,0,0,0,611,28,69,67,157,160,60,56,14,0.0458265139116203,0.112929623567921,0.109656301145663,0.2569558101473,0.261865793780687,0.0981996726677578,0.0916530278232406,0.0229132569558101,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Go Go Sing","Go Go Sing.sm","Go Go Sing","dance-double","Easy",3,2.00690846702641,2.76667266112418,0.019047619047619,0,0,0,210,7,32,18,44,58,23,19,9,0.0333333333333333,0.152380952380952,0.0857142857142857,0.20952380952381,0.276190476190476,0.10952380952381,0.0904761904761905,0.0428571428571429,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Go Go Sing","Go Go Sing.sm","Go Go Sing","dance-double","Medium",7,3.74285714285714,5.53336063124613,0.0407124681933842,0,0,0,393,14,55,36,90,105,49,34,10,0.0356234096692112,0.139949109414758,0.0916030534351145,0.229007633587786,0.267175572519084,0.124681933842239,0.0865139949109415,0.0254452926208651,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Go Go Sing","Go Go Sing.sm","Go Go Sing","dance-double","Hard",8,4.22857142857143,11.0667212624923,0.0315315315315315,0.0225225225225225,0,0,444,12,49,52,113,122,49,37,10,0.027027027027027,0.11036036036036,0.117117117117117,0.254504504504505,0.274774774774775,0.11036036036036,0.0833333333333333,0.0225225225225225,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Gigant","Gigant.sm","Gigant","dance-double","Challenge",9,4.90880502372829,14.0001120008965,0.103139013452915,0.015695067264574,0,0,446,24,52,41,103,98,61,46,21,0.0538116591928251,0.116591928251121,0.0919282511210762,0.230941704035874,0.219730941704036,0.136771300448431,0.103139013452915,0.047085201793722,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Gigant","Gigant.sm","Gigant","dance-double","Hard",8,3.71604936551212,7.00000700000738,0.0494186046511628,0,0,0,344,8,39,38,78,91,44,32,14,0.0232558139534884,0.113372093023256,0.11046511627907,0.226744186046512,0.26453488372093,0.127906976744186,0.0930232558139535,0.0406976744186047,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Gigant","Gigant.sm","Gigant","dance-double","Medium",5,2.36403508080691,7.00000700000703,0.0649350649350649,0.0216450216450216,0,0,231,7,20,25,47,63,35,25,9,0.0303030303030303,0.0865800865800866,0.108225108225108,0.203463203463203,0.272727272727273,0.151515151515152,0.108225108225108,0.038961038961039,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Gigant","Gigant.sm","Gigant","dance-double","Easy",4,1.79402515441191,3.50000350000352,0.0184049079754601,0,0,0,163,7,18,25,32,39,19,14,9,0.0429447852760736,0.110429447852761,0.153374233128834,0.196319018404908,0.239263803680982,0.116564417177914,0.0858895705521472,0.0552147239263804,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Fly","Fly.sm","Fly","dance-double","Challenge",10,5.2424514200299,12.8001638420971,0.0565693430656934,0.0237226277372263,0,0,548,28,62,59,125,131,71,48,24,0.0510948905109489,0.113138686131387,0.107664233576642,0.228102189781022,0.239051094890511,0.12956204379562,0.0875912408759124,0.0437956204379562,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Fly","Fly.sm","Fly","dance-double","Hard",8,3.7118086696562,8.53336974237761,0.00257731958762887,0.0541237113402062,0,0,388,17,46,47,89,89,48,38,14,0.0438144329896907,0.118556701030928,0.121134020618557,0.229381443298969,0.229381443298969,0.123711340206186,0.0979381443298969,0.0360824742268041,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Fly","Fly.sm","Fly","dance-double","Medium",5,2.61165919282511,4.26666666666667,0,0,0,0,273,14,37,33,61,64,29,24,11,0.0512820512820513,0.135531135531136,0.120879120879121,0.223443223443223,0.234432234432234,0.106227106227106,0.0879120879120879,0.0402930402930403,
"C:\Games\StepMania 5\Songs\Sudziosis 4\Fly","Fly.sm","Fly","dance-double","Easy",2,1.16190476190476,2.13333333333333,0,0,0,0,122,8,14,18,25,30,11,11,5,0.0655737704918033,0.114754098360656,0.147540983606557,0.204918032786885,0.245901639344262,0.0901639344262295,0.0901639344262295,0.040983606557377,
